2023-08-22 08:33:15.800 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(E:/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:01:21.536 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for java, its period 5s 
2023-08-18 21:01:21.544 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in com account
2023-08-18 21:01:21.547 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.548 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.551 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for com, its period 5s 
2023-08-18 21:01:21.554 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in test account
2023-08-18 21:01:21.555 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.557 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.559 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for test, its period 5s 
2023-08-18 21:01:21.563 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in target account
2023-08-18 21:01:21.565 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.568 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.570 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for target, its period 5s 
2023-08-18 21:01:21.574 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in classes account
2023-08-18 21:01:21.578 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.579 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.581 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for classes, its period 5s 
2023-08-18 21:01:21.583 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in com account
2023-08-18 21:01:21.589 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.591 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.593 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for com, its period 5s 
2023-08-18 21:01:21.595 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020101]documentation load start
2023-08-18 21:01:21.596 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.SystemDocReader - [framework:30020102]system documentation path: /documentation/UNIVERSE/
2023-08-18 21:01:21.598 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.ProjectDocReader - [framework:30020103]project documentation brief file: custom.json
2023-08-18 21:01:21.600 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.UserDocReader - [framework:30020104]user documentation brief file: C:\Users\Marx\documentation\UNIVERSE\custom.json
2023-08-18 21:01:21.680 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020105]documentation load end
2023-08-18 21:01:21.695 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030101]convertors for folder(*) load start
2023-08-18 21:01:21.704 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030102]comment convertor load finish
2023-08-18 21:01:21.714 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030103]keyword convertor load finish
2023-08-18 21:01:21.721 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030104]operator convertor load finish
2023-08-18 21:01:21.724 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030105]function name convertor load finish
2023-08-18 21:01:21.725 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030106]atVariable convertor load finish
2023-08-18 21:01:21.739 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030107]convertors for folder(*) load end
2023-08-18 21:01:21.744 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in ... account
2023-08-18 21:01:21.745 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2023-08-18 21:01:21.748 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2023-08-18 21:01:21.754 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for ..., its period 5s 
2023-08-18 21:01:21.773 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.handler.ServerAccountHandler - [client:40010104]load server account: Account{name=T24-Training, path=//marx/VM shareable/T24-Training, type=PREDICT}
Account{name=refs, path=//marx/VM shareable/T24-Training/.git/logs/refs, type=PREDICT}
Account{name=java, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/test/java, type=PREDICT}
Account{name=forex_converter, path=//marx/VM shareable/T24-Training/forex/forex_converter, type=PREDICT}
Account{name=logs, path=//marx/VM shareable/T24-Training/.git/logs, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/forex/forex_converter/target/classes/com, type=PREDICT}
Account{name=main, path=//marx/VM shareable/T24-Training/t24java/callingjava/src/main, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com, type=PREDICT}
Account{name=refs, path=//marx/VM shareable/T24-Training/.git/refs, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/test/java/com, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/forex/forex_converter/target/test-classes/com, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/t24java/callingjava/src/main/java/com, type=PREDICT}
Account{name=main, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/main, type=PREDICT}
Account{name=main, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/main, type=PREDICT}
Account{name=com, path=//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/main/java/com, type=PREDICT}
Account{name=objects, path=//marx/VM shareable/T24-Training/.git/objects, type=PREDICT}
Account{name=src, path=//marx/VM shareable/T24-Training/t24java/callingjava/src, type=PREDICT}
Account{name=test, path=//marx/VM shareable/T24-Training/t24java/callingjava/src/test, type=PREDICT}
Account{name=test-classes, path=//marx/VM shareable/T24-Training/forex/forex_converter/target/test-classes, type=PREDICT}
Account{name=remotes, path=//marx/VM shareable/T24-Training/.git/refs/remotes, type=PREDICT}
Account{name=..., path=..., type=PREDICT}
2023-08-18 21:01:21.775 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.AccountManager - [client:40010105]load account manager finish
2023-08-18 21:01:21.778 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.userspace.UserspaceManager - [framework:30010402]config file(C:\Users\Marx/.rmv/config) watcher launch successful
2023-08-18 21:04:47.904 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:04:52.279 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:04:54.011 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:05:00.214 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:05:05.674 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:05:32.789 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/forex_converter/src/main/java/com/forex)
2023-08-18 21:05:58.797 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//MARX/VM shareable/T24-Training/t24java/callingjava/src/main/java/com/marx)
2023-08-18 21:07:53.472 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:09:12.917 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:09:47.779 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:09:52.338 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:10:23.834 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:10:47.509 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:11:56.055 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:11:58.004 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:12:32.531 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:14:31.667 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:14:34.259 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:15:44.809 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:15:46.414 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:16:12.941 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//MARX/VM shareable/T24-Training/t24java/callingjava/src/main/java/com/marx)
2023-08-18 21:17:20.527 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:18:05.843 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:18:36.317 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:18:39.998 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:19:14.148 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:21:17.579 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:21:47.909 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-18 21:22:03.623 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2013-02-17 21:36:49.478 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//MARX/VM shareable/T24-Training/t24java/callingjava/src/main/java/com/marx)
2013-02-17 21:36:58.115 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/t24java/callingjava/src/main/java/com/marx)
2013-02-17 21:37:24.767 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//MARX/VM shareable/T24-Training/t24java/callingjava/src/main/java/com/marx)
2013-02-17 21:37:39.628 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2013-02-17 21:37:43.352 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(//marx/VM shareable/T24-Training/forex/currency_converter/src/main/java/com/forex)
2023-08-22 13:24:45.901 [pool-3-thread-1] INFO  com.rs.mv.mvvs.lsp.feature.didopen.DidOpen - [LSP:100301]open basic file: file:///e%3A/VM%20shareable/T24-Training/t24training/TestDTI.b
2023-08-22 13:24:47.611 [pool-3-thread-1] INFO  com.rs.mv.mvvs.lsp.feature.didopen.DidOpen - [LSP:100302]convert basic file uri to path: E:/VM shareable/T24-Training/t24training/TestDTI.b
2023-08-22 13:24:47.683 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(E:/VM shareable/T24-Training/t24training)
2023-08-22 13:24:47.709 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(E:/VM shareable/T24-Training/t24training)
